n,38532,51695,27,38532,,5200,,35495,16200,Verified,760xx,,,,,,,,,,,
0,7,CA,,39000,,Individual,1543,6277,62,0,0,0,0,,15.97,,Mar-96,10+ years,Cafetería worker,12000,12000,B,RENT,,,f,,,1,394.12,11.22%,Dec-15,12000,Fully Paid,,,24,237,2,2,0,35,,,,15,35,2,35,2,4,6,4,9,2,8,17,6,9,0,0,0,3,9,,,,,,,85.7,0,1,0,0,credit_card,11774,46%,B5,0, 36 months,Credit card refinancing,13891,30600,21,13891,,16500,,5000,25600,Source Verified,913xx,,,,,,,,,,,
0,2,NY,,95000,,Individual,1996,3963,67,0,0,4,0,,6.57,,May-90,10+ years,Citrix Engineer,24000,24000,B,MORTGAGE,,,f,,,1,524.46,11.22%,Dec-15,24000,Current,,,,307,12,12,2,,7,68,,51,,6,,0,4,7,8,11,0,7,16,6,7,,0,4,1,8,,,,,,,74,25,1,1,1,credit_card,13974,61%,B5,0, 60 months,Credit card refinancing,13974,22750,19,13974,,15850,,0,22750,Verified,126xx,,,,,,,,,,,
0,5,TX,,73000,,Individual,2730,17035,24.6,0,0,0,0,,15.8,,Jan-00,10+ years,Teacheres,14000,14000,A,OWN,,,f,,,0,427.44,6.24%,Dec-15,14000,Fully Paid,,,172,191,5,5,0,,,,,5,,6,,0,3,7,4,8,11,10,23,7,11,0,0,0,4,11,,,,,,,100,0,1,0,0,credit_card,8390,22.40%,A2,0, 36 months,Credit card refinancing,27301,58900,34,27301,,22600,,21400,37500,Source Verified,795xx,,,,,,,,,,,
0,5,FL,,64100,,Individual,2657,3545,78.6,0,0,0,0,,27.39,,Mar-05,10+ years,Sergeant/Law Enforcement,3000,3000,C,MORTGAGE,,,f,,,2,101.35,13.18%,Dec-15,3000,Late (31-120 days),,,125,129,6,6,1,,,114,,26,,0,,0,6,18,6,8,2,20,24,18,22,0,0,0,2,22,,,,,,,100,83.3,1,1,1,other,26539,73.30%,C3,0, 36 months,Other,55796,88851,27,55796,,16600,,52651,36200,Verified,338xx,,,,,,,,,,,
0,2,KS,,68275,,Individual,12045,13765,64.9,0,0,0,0,,14.71,,Sep-91,10+ years,Detention Lieutenant,34125,33900,E,MORTGAGE,,,f,,,1,875.68,18.49%,Dec-15,34125,Current,,,143,290,17,13,2,39,,,,17,,6,,0,3,4,3,5,5,5,9,4,7,0,0,0,0,7,,,,,,,93.7,33.3,1,0,0,debt_consolidation,28473,58.30%,E2,0, 60 months,Debt consolidation,72270,102900,16,30791,,39200,,3100,48800,Source Verified,672xx,,,,,,,,,,,
0,1,NY,,138000,,Individual,5422,713,97,0,0,0,0,,16.46,,Jan-89,10+ years,Chief Compliance Officer,24675,24675,C,OWN,,,w,,,0,839.39,13.67%,Dec-15,24675,Current,,,150,220,26,14,0,34,,,,26,34,,34,0,5,8,5,5,3,10,12,9,13,0,0,0,0,13,,,,,,,81.2,80,1,0,0,debt_consolidation,33642,90%,C4,0, 36 months,Debt consolidation,65062,78800,16,65062,,23500,,41400,37400,Verified,103xx,,,,,,,,,,,
0,3,CA,,40000,,Individual,1154,230,95.7,0,0,0,0,,11.22,,Dec-94,3 years,Manager,10000,9775,D,RENT,,,f,,,1,248.48,16.99%,Dec-15,10000,Current,,,,252,5,5,0,,,,,5,,5,,0,4,8,4,4,0,9,11,9,9,0,0,0,3,9,,,,,,,100,75,1,0,0,debt_consolidation,10390,97.10%,D3,0, 60 months,Debt consolidation,10390,10700,11,10390,,5300,,0,10700,Not Verified,953xx,,,,,,,,,,,
0,3,CA,,30000,,Individual,6603,5594,39.8,0,0,0,0,,19.52,,Aug-09,2 years,Rideshare Driver,2400,2400,A,RENT,,,f,,,0,73.28,6.24%,Dec-15,2400,Fully Paid,,,76,63,11,11,0,,,,,11,,11,,0,2,2,4,5,9,6,7,3,8,0,0,0,1,8,,,,,,,100,0,1,0,0,credit_card,3873,33.40%,A2,0, 36 months,Credit card refinancing,52824,71175,16,52824,,9300,,59575,11600,Not Verified,907xx,,,,,,,,,,,
0,5,TN,,47000,,Individual,1172,9349,33.7,0,0,0,0,,15.83,,Jun-07,4 years,Sr Loan Processor,6000,6000,B,RENT,,,w,,,1,192.93,9.76%,Dec-15,6000,Charged Off,,,101,102,5,5,1,,,,,6,,5,,0,5,10,5,7,6,14,17,11,15,0,0,0,2,15,,,,,,,100,40,1,0,0,debt_consolidation,11751,29%,B3,0, 36 months,Debt consolidation,17586,53677,25,17586,,14100,,13177,40500,Source Verified,370xx,,,,,,,,,,,
0,4,FL,,30000,,Individual,10336,3597,26.6,0,0,0,0,,24.12,,Mar-11,2 years,Correctional officer,8000,8000,C,RENT,,,w,,,0,272.15,13.67%,Dec-15,8000,Current,,,57,39,11,4,0,,,,,11,,4,,0,1,1,2,2,5,2,3,1,5,0,0,0,2,5,,,,,,,100,0,1,0,0,major_purchase,1303,26.60%,C4,0, 36 months,Major purchase,51678,58597,8,51678,,4900,,53697,4900,Source Verified,333xx,,,,,,,,,,,
0,4,WI,,58588,,Individual,12849,15421,40.9,0,0,0,0,,23.62,,Sep-09,< 1 year,Application Engineer,7500,7500,A,RENT,,,f,,,0,228.99,6.24%,Dec-15,7500,Fully Paid,,,75,63,9,9,0,,,,,9,,10,,0,5,5,5,5,3,5,5,5,8,0,0,0,1,8,,,,,,,100,40,1,0,0,credit_card,10679,40.90%,A2,0, 36 months,Credit card refinancing,102794,123241,9,102794,,26100,,97141,26100,Source Verified,531xx,,,,,,,,,,,
0,5,TX,,125000,,Individual,9748,21508,54.2,0,0,0,0,,32.06,,Mar-03,7 years,Landman,20000,20000,B,MORTGAGE,,,f,,,2,630.24,8.38%,Dec-15,20000,Current,,,153,105,5,5,0,,,,,11,,5,,0,5,6,5,10,10,6,11,6,12,0,0,0,4,12,,,,,,,100,0,1,0,0,credit_card,30438,57.40%,B1,0, 36 months,Credit card refinancing,97479,179787,22,97479,,47000,,88835,53000,Not Verified,759xx,,,,,,,,,,,
0,6,IL,,52420,,Individual,14216,3204,81,0,0,0,0,,32.85,,Nov-05,4 years,Fleet Manager,13925,13925,D,MORTGAGE,,,w,,,0,334.28,15.41%,Dec-15,13925,Fully Paid,,,95,120,13,13,2,,,,,13,,20,,0,5,6,5,8,11,9,14,6,13,0,0,0,0,13,,,,,,,100,60,1,0,0,credit_card,14543,65.50%,D1,0, 60 months,Credit card refinancing,184812,215877,27,51975,,16900,,49995,22200,Source Verified,623xx,,,,,,,,,,,
0,8,CA,,37000,,Individual,2071,5289,65.2,0,0,0,0,,20.14,,Dec-07,3 years,Loan Officer,12000,12000,B,RENT,,,f,,,1,394.12,11.22%,Dec-15,12000,Fully Paid,,,62,95,7,7,0,43,,,,7,,2,43,0,4,4,6,7,7,11,15,4,16,0,0,0,1,16,,,,,,,95.5,50,1,0,0,credit_card,9911,42.40%,B5,0, 36 months,Credit card refinancing,31060,50803,22,31060,,15200,,27403,23400,Verified,959xx,,,,,,,,,,,
0,2,MD,,137500,,Individual,72224,16663,44.3,0,0,0,0,,19.25,,Mar-04,2 years,Sr Test/Systems Engineer,24000,23950,C,MORTGAGE,,,f,,,0,533.75,11.99%,Dec-15,24000,Fully Paid,,,130,133,40,12,6,,,,,40,,5,,0,2,2,2,6,8,3,9,2,7,0,0,0,1,7,,,,,,,100,0,1,0,0,debt_consolidation,13237,36.90%,C1,0, 60 months,Debt consolidation,505565,579902,24,73982,,29900,,84000,35900,Not Verified,217xx,,,,,,,,,,,
0,3,NM,,90000,,Individual,4880,7205,54.1,0,2,0,0,,16.51,,May-99,10+ years,Supervisor,15000,15000,A,RENT,,,w,,,0,469.29,7.89%,Dec-15,15000,Current,,,160,199,24,9,2,33,33,54,,78,,9,,1,3,3,3,4,12,5,13,3,8,0,0,0,1,8,,,,,,,96.3,33.3,1,1,0,debt_consolidation,8495,44%,A5,0, 36 months,Debt consolidation,39040,75801,27,39040,,15700,,56501,19300,Source Verified,882xx,,,,,,,,,,,
0,3,MA,,101000,,Individual,17312,4715,88.5,0,0,0,0,,35.21,,Dec-02,4 years,ASSISTANT BRANCH MANAGER,35000,35000,D,RENT,,,w,,,0,861.4,16.55%,Dec-15,35000,Charged Off,,,146,156,11,7,0,,,,,11,,8,,0,3,3,3,9,11,3,10,3,7,0,0,0,2,7,,,,,,,100,66.7,1,0,0,debt_consolidation,36385,88.50%,D2,0, 60 months,Debt consolidation,121181,158399,21,121181,,41100,,117299,41100,Verified,021xx,,,,,,,,,,,
0,10,FL,,40000,,Individual,2576,8421,45.7,0,0,0,0,,22.26,,Mar-93,3 years,Quality Control,14000,14000,A,RENT,,,f,,,1,438,7.89%,Dec-15,14000,Fully Paid,,,93,273,6,6,0,35,35,,,6,49,6,49,1,6,10,7,13,3,14,22,10,15,0,0,0,2,15,,,,,,,87.5,14.3,1,0,0,debt_consolidation,9156,46.70%,A5,0, 36 months,Debt consolidation,30915,45074,25,30915,,15500,,25474,19600,Source Verified,322xx,,,,,,,,,,,
0,3,FL,,56000,,Individual,3568,2840,79.6,0,0,0,0,,27.03,,Feb-99,10+ years,Supervisor ,15000,15000,C,RENT,,,w,,,1,352.77,14.48%,Dec-15,15000,Current,,,137,202,9,9,2,,,82,,9,,1,,0,4,8,4,11,2,9,22,8,9,0,0,0,1,10,,,,,,,100,75,1,1,1,debt_consolidation,16096,56.70%,C5,0, 60 months,Debt consolidation,32116,59491,27,32116,,13900,,31091,28400,Source Verified,322xx,,,,,,,,,,,
0,1,CO,,73900,,Individual,9441,0,111.2,0,0,0,0,,18.54,,Aug-09,2 years,Product Design Engineer,12700,12700,C,RENT,,,f,,,0,293.34,13.67%,Dec-15,12700,Current,,,76,47,26,4,0,,,,,26,,4,,0,1,1,1,1,13,1,2,1,7,0,0,0,1,7,,,,,,,100,100,1,0,0,credit_card,12792,111.20%,C4,0, 60 months,Credit card refinancing,66087,65618,15,66087,,11500,,54118,11500,Source Verified,809xx,,,,,,,,,,,
0,1,NY,,63000,,Individual,8242,9544,73.5,0,0,0,0,,25.09,,Jun-03,2 years,Social Worker,16800,16800,C,RENT,,,w,,,1,388.04,13.67%,Dec-15,16800,Current,,,149,130,30,13,0,,,,,30,,2,,0,4,4,4,11,31,8,18,4,17,0,0,0,0,17,,,,,,,100,75,1,0,0,credit_card,26456,71.50%,C4,0, 60 months,Credit card refinancing,115385,113456,49,115385,,36000,,76456,37000,Source Verified,146xx,,,,,,,,,,,
0,10,CA,,160000,,Individual,38240,11230,43.6,0,0,0,0,,10.84,,Aug-04,10+ years,Attorney,12000,12000,B,MORTGAGE,,,f,,,0,258.76,10.64%,Dec-15,12000,Fully Paid,,,134,136,11,7,7,52,52,,,20,68,8,52,4,4,4,8,13,8,11,22,4,14,0,0,0,2,14,,,,,,,89.2,42.9,1,0,0,debt_consolidation,8670,37.70%,B4,0, 60 months,Debt consolidation,497119,522328,37,76050,,19900,,75331,23000,Not Verified,913xx,,,,,,,,,,,
0,4,CA,,30000,,Individual,2948,17108,42.6,0,0,0,0,,32.56,,Feb-12,2 years,Manager,14025,13800,E,OWN,,,f,,,0,359.9,18.49%,Dec-15,14025,Late (31-120 days),,,44,46,11,11,0,,,,,11,,9,,0,6,7,8,8,3,9,9,7,10,0,0,0,2,10,,,,,,,100,12.5,1,0,0,debt_consolidation,14151,44.90%,E2,0, 60 months,Debt consolidation,29482,50550,12,29482,,29800,,19050,31500,Source Verified,921xx,,,,,,,,,,,
0,0,NY,,23112,,Individual,1301,464,93.6,0,0,0,0,,12.67,,Dec-98,n/a,,9000,9000,A,OWN,,,f,,,0,281.58,7.89%,Dec-15,9000,Current,,,,204,32,32,0,,,46,,100,,,,0,4,5,4,5,0,6,10,5,6,0,0,0,0,6,,,,,,,100,100,1,1,0,debt_consolidation,7805,53.80%,A5,1, 36 months,Debt consolidation,7805,14500,10,7805,,7200,,0,14500,Verified,104xx,,,,,,,,,,,
0,6,OH,,67000,,Individual,3897,0,100.3,0,0,0,0,,16.19,,Feb-08,5 years,Trainmaster,12000,11775,C,RENT,,,f,,,0,277.18,13.67%,Dec-15,12000,Current,,,63,94,23,7,0,,,,,23,,7,,0,2,3,2,3,11,6,8,3,10,0,0,0,1,10,,,,,,,100,100,1,0,0,credit_card,10731,55.30%,C4,0, 60 months,Credit card refinancing,38974,60320,19,38974,,10200,,40920,19400,Verified,433xx,,,,,,,,,,,
0,3,CA,,62000,,Individual,4010,509,83,0,0,0,0,,17.75,,Mar-03,< 1 year,Office Manager,14925,14925,C,RENT,,,f,,,1,499.94,12.59%,Dec-15,14925,Current,,,143,153,11,11,5,,,67,,48,,4,,0,1,2,1,1,10,3,4,2,5,0,0,0,2,5,,,,,,,100,100,1,1,1,debt_consolidation,6362,55.30%,C2,0, 36 months,Debt consolidation,20052,40139,19,20052,,3000,,28639,11500,Source Verified,920xx,,,,,,,,,,,
0,2,NY,,72228,,Individual,16289,26187,48.7,0,1,0,0,,8.77,,Apr-92,10+ years,Cutomer Service Representative,20000,20000,C,OWN,,,w,,,0,444.79,11.99%,Dec-15,20000,Fully Paid,,,128,276,6,6,2,,,,,6,,11,,0,3,3,3,4,3,4,6,3,6,0,0,0,2,6,,,,,,,100,33.3,1,0,0,credit_card,24813,44.70%,C1,0, 60 months,Credit card refinancing,97733,130854,12,25161,,51000,,0,55500,Not Verified,110xx,,,,,,,,,,,
0,1,CA,,102000,,Individual,62351,614,97.1,0,0,0,0,,9.8,,Sep-88,8 years,Accounting Manager,14000,13950,C,MORTGAGE,,,f,,,0,311.36,11.99%,Dec-15,14000,Charged Off,,,,327,24,24,1,28,41,,,116,28,24,28,1,3,6,3,4,0,6,8,6,7,0,0,0,0,7,,,,,,,66.7,100,1,0,0,debt_consolidation,67175,97%,C1,0, 60 months,Debt consolidation,436458,489000,9,67175,,21100,,0,73000,Not Verified,945xx,,,,,,,,,,,
0,10,MA,,118000,,Individual,12168,5933,34,0,0,0,0,,16.39,,Mar-84,2 years,Clinical Nurse Educator,21000,21000,C,MORTGAGE,,,w,,,3,485.05,13.67%,Dec-15,21000,Current,,,148,380,0,0,3,30,35,,,1,35,2,35,0,3,10,8,14,8,10,29,6,14,,0,0,8,15,,,,,,,75,33.3,1,0,0,home_improvement,9995,25%,C4,0, 60 months,Home improvement,170365,233536,40,51216,,17800,,73836,39700,Verified,018xx,,,,,,,,,,,
0,3,OR,,29000,,Individual,3620,,,0,0,1,0,,14.74,,Mar-92,10+ years,Owner/Hair Deaign,2975,2750,D,OWN,,,f,,,2,103.73,15.41%,Dec-15,2975,Charged Off,,,285,246,4,4,0,16,,,,,,4,,0,0,2,0,0,5,3,3,2,4,0,0,0,2,4,,,,,,,85.7,,1,0,0,debt_consolidation,770,45.30%,D1,0, 36 months,Debt consolidation,14478,17254,8,14478,,0,,15554,1700,Source Verified,974xx,,,,,,,,,,,
0,11,VA,,124189,189729,Joint App,38553,3232,83.6,0,0,0,0,,21.93,15.51,Jun-82,7 years,Principal Database Engineer,28000,28000,C,MORTGAGE,,,w,,,1,658.5,14.48%,Dec-15,28000,Charged Off,,,104,402,2,2,8,32,,,,14,61,2,61,0,4,11,5,12,11,13,27,11,18,0,0,0,3,18,,,,,,,93.6,60,1,0,0,debt_consolidation,48032,68%,C5,0, 60 months,Debt consolidation,693962,736952,47,102437,,19700,,68772,70600,Not Verified,201xx,,,,,,,,,,,
0,7,TX,,60000,,Individual,2453,429,64.2,0,0,0,0,,10.78,,Apr-07,10+ years,Painter,19150,19150,E,OWN,,,w,,,3,496.66,18.99%,Dec-15,19150,Charged Off,,,103,88,1,1,0,,,,,24,,0,,0,1,3,1,2,15,5,6,3,7,0,0,0,4,7,,,,,,,100,0,1,0,0,debt_consolidation,1366,10.80%,E3,0, 60 months,Debt consolidation,17168,31703,21,17168,,1200,,19003,12700,Verified,773xx,,,,,,,,,,,
0,5,FL,,75000,,Individual,6262,6060,3.8,0,0,0,0,,22.38,,Dec-00,6 years,Manager,30000,30000,C,OWN,,,f,,,1,1013.43,13.18%,Dec-15,30000,Current,,,180,95,1,1,0,,,,,26,,1,,0,2,3,2,2,8,6,6,3,9,0,0,0,4,9,,,,,,,100,0,1,0,0,home_improvement,561,3.70%,C3,0, 36 months,Home improvement,56360,75908,14,56360,,6300,,60608,15300,Source Verified,322xx,,,,,,,,,,,
0,4,OH,,49000,,Individual,14054,5398,70.5,0,1,0,0,,29.44,,Feb-93,2 years,QA,15725,15725,F,MORTGAGE,,,w,,,3,434.22,21.99%,Dec-15,15725,Charged Off,,,152,274,4,4,2,,,,,5,,4,,0,4,6,5,8,10,7,15,6,13,0,0,0,4,13,,,,,,,100,60,1,0,0,debt_consolidation,13666,66.70%,F1,0, 60 months,Debt consolidation,182705,247861,27,48772,,18300,,56564,20500,Source Verified,432xx,,,,,,,,,,,
0,7,CA,,45500,,Individual,1074,,,0,0,0,0,,9.71,,Apr-99,10+ years,Dept.Manager,15000,15000,C,RENT,,,f,,,0,498.15,11.99%,Dec-15,15000,Fully Paid,,,118,200,8,8,0,45,45,,,,45,14,45,0,0,3,0,3,3,7,12,3,8,0,0,0,3,8,,,,,,,80,,1,0,0,debt_consolidation,1804,15%,C1,0, 36 months,Debt consolidation,8592,20000,15,8592,,0,,8000,12000,Source Verified,936xx,,,,,,,,,,,
0,2,AR,,60000,,Individual,990,1100,0,0,0,1,0,,2.2,,Feb-10,2 years,technician,2000,2000,D,RENT,,,f,,,1,70.86,16.55%,Dec-15,2000,Current,,,70,55,12,12,0,18,18,,,40,18,2,18,2,0,0,2,3,4,5,6,0,7,0,0,1,1,7,,,,,,,81.8,0,1,0,0,debt_consolidation,0,0%,D2,0, 36 months,Debt consolidation,6931,9469,11,6931,,1100,,7569,1900,Verified,720xx,,,,,,,,,,,
0,4,NY,,29000,,Individual,755,2870,83.6,0,0,0,0,,21.27,,Nov-90,10+ years,bus driver,13325,13100,D,RENT,,,f,,,1,319.88,15.41%,Dec-15,13325,Current,,,,300,4,4,1,24,24,,,7,,4,,1,8,13,8,11,0,21,28,13,21,0,0,0,3,21,,,,,,,96.6,75,1,0,0,credit_card,15105,51.60%,D1,0, 60 months,Credit card refinancing,15105,29300,29,15105,,17500,,0,29300,Not Verified,117xx,,,,,,,,,,,
0,1,AL,,54000,,Individual,930,4710,37.2,0,0,0,0,,1.56,,Jun-11,< 1 year,Accountant,5000,5000,B,RENT,,,f,,,0,162.85,10.64%,Dec-15,5000,Fully Paid,,,,54,12,12,0,,,,,12,,,,0,2,2,3,4,0,3,4,2,3,0,0,0,1,3,,,,,,,100,0,1,0,0,debt_consolidation,2790,37.20%,B4,0, 36 months,Debt consolidation,2790,7500,4,2790,,7500,,0,7500,Source Verified,352xx,,,,,,,,,,,
0,3,NV,,68000,,Individual,5966,4077,58,0,0,0,0,,16.01,,Sep-97,10+ years,Cash Office,15000,15000,B,RENT,,,f,,,1,478.19,9.17%,Dec-15,15000,Current,,,109,219,6,6,0,76,,67,,97,,6,,0,2,6,2,4,4,6,8,6,7,0,0,0,1,7,,,,,,,91.7,0,1,2,1,debt_consolidation,12009,54.10%,B2,1, 36 months,Debt consolidation,41759,57357,12,41759,,9700,,35157,22200,Source Verified,891xx,,,,,,,,,,,
0,3,VA,,153000,,Individual,52745,3444,107,0,0,1,0,,10.57,,Feb-96,1 year,Account Manager,20000,20000,D,OWN,,,w,,,0,506.35,17.86%,Dec-15,20000,Current,,,122,238,19,4,3,15,15,,,19,,4,,1,4,5,4,7,3,5,12,5,7,0,0,1,1,7,,,,,,,94.4,50,1,0,0,other,34606,80.70%,D5,0, 60 months,Other,369218,404800,19,57274,,38000,,23300,48000,Not Verified,201xx,,,,,,,,,,,
0,1,MI,,60000,,Individual,28160,2364,74.9,0,0,3,0,,6.97,,Mar-90,3 years,team leader,25200,25200,C,MORTGAGE,,,w,,,1,582.06,13.67%,Dec-15,25200,Fully Paid,,,166,309,13,13,1,3,,73,,86,,1,3,0,2,4,2,7,5,6,20,4,8,0,0,0,0,8,,,,,,,84.6,50,1,1,0,debt_consolidation,7918,55%,C4,0, 60 months,Debt consolidation,225281,284400,26,14165,,9400,,10000,14400,Verified,490xx,,,,,,,,,,,
0,5,WV,,41000,,Individual,11049,17028,68.6,0,0,0,0,,34.93,,Oct-04,5 years,Head Vet Tech,19375,19375,E,MORTGAGE,,,w,,,0,513.22,19.99%,Dec-15,19375,Current,,,123,134,8,8,2,,,,,8,,21,,0,7,8,9,17,10,12,28,8,14,0,0,0,1,14,,,,,,,100,55.6,1,0,0,credit_card,37519,61.70%,E4,0, 60 months,Credit card refinancing,154692,189802,40,49310,,54300,,19802,60800,Source Verified,265xx,,,,,,,,,,,
